data_source,speaker,absolute_path,relative_path,label,Set,npy_path
11lab,11lab,/home/jupyter/Data/11Lab/2a93a068-23d3-4d70-bdcc-ae53b0824d2a.wav,2a93a068-23d3-4d70-bdcc-ae53b0824d2a.wav,0,test,/home/jupyter/npy/11lab/2a93a068-23d3-4d70-bdcc-ae53b0824d2a.npy
11lab,11lab,/home/jupyter/Data/11Lab/c5d901aa-1690-4fa8-bdb1-93fc385ef075.wav,c5d901aa-1690-4fa8-bdb1-93fc385ef075.wav,0,test,/home/jupyter/npy/11lab/c5d901aa-1690-4fa8-bdb1-93fc385ef075.npy
11lab,11lab,/home/jupyter/Data/11Lab/d4716e5d-252a-4c00-a532-3101653ae5ba.wav,d4716e5d-252a-4c00-a532-3101653ae5ba.wav,0,test,/home/jupyter/npy/11lab/d4716e5d-252a-4c00-a532-3101653ae5ba.npy
11lab,11lab,/home/jupyter/Data/11Lab/ee02f3d0-4120-44c4-80e0-063f3a3f4d14.wav,ee02f3d0-4120-44c4-80e0-063f3a3f4d14.wav,0,test,/home/jupyter/npy/11lab/ee02f3d0-4120-44c4-80e0-063f3a3f4d14.npy
11lab,11lab,/home/jupyter/Data/11Lab/03767650-884c-4932-8291-3719b92d3b48.wav,03767650-884c-4932-8291-3719b92d3b48.wav,0,test,/home/jupyter/npy/11lab/03767650-884c-4932-8291-3719b92d3b48.npy
11lab,11lab,/home/jupyter/Data/11Lab/72814f14-5813-48a0-88e8-2f440ca2996e.wav,72814f14-5813-48a0-88e8-2f440ca2996e.wav,0,test,/home/jupyter/npy/11lab/72814f14-5813-48a0-88e8-2f440ca2996e.npy
11lab,11lab,/home/jupyter/Data/11Lab/507c9dcd-b516-4625-afd6-b4a3ae43ba60.wav,507c9dcd-b516-4625-afd6-b4a3ae43ba60.wav,0,test,/home/jupyter/npy/11lab/507c9dcd-b516-4625-afd6-b4a3ae43ba60.npy
11lab,11lab,/home/jupyter/Data/11Lab/9511dc2b-c929-43cc-83e7-55ea81a8223f.wav,9511dc2b-c929-43cc-83e7-55ea81a8223f.wav,0,test,/home/jupyter/npy/11lab/9511dc2b-c929-43cc-83e7-55ea81a8223f.npy
11lab,11lab,/home/jupyter/Data/11Lab/0cbc6d4c-bc94-425f-95e7-700c76df39f4.wav,0cbc6d4c-bc94-425f-95e7-700c76df39f4.wav,0,test,/home/jupyter/npy/11lab/0cbc6d4c-bc94-425f-95e7-700c76df39f4.npy
11lab,11lab,/home/jupyter/Data/11Lab/be0a6b2f-35e2-4b55-9fdd-ea7e94230103.wav,be0a6b2f-35e2-4b55-9fdd-ea7e94230103.wav,0,test,/home/jupyter/npy/11lab/be0a6b2f-35e2-4b55-9fdd-ea7e94230103.npy
11lab,11lab,/home/jupyter/Data/11Lab/36187e20-5a57-4daa-94c3-95b2c1d177a3.wav,36187e20-5a57-4daa-94c3-95b2c1d177a3.wav,0,test,/home/jupyter/npy/11lab/36187e20-5a57-4daa-94c3-95b2c1d177a3.npy
11lab,11lab,/home/jupyter/Data/11Lab/6b8c7f47-5fdc-4028-9329-e04b4614ae5b.wav,6b8c7f47-5fdc-4028-9329-e04b4614ae5b.wav,0,test,/home/jupyter/npy/11lab/6b8c7f47-5fdc-4028-9329-e04b4614ae5b.npy
11lab,11lab,/home/jupyter/Data/11Lab/7cab2ce6-b046-40c0-9b27-00881acd8c4b.wav,7cab2ce6-b046-40c0-9b27-00881acd8c4b.wav,0,test,/home/jupyter/npy/11lab/7cab2ce6-b046-40c0-9b27-00881acd8c4b.npy
11lab,11lab,/home/jupyter/Data/11Lab/bbcc96e9-1b64-4b44-a3c4-da45f478a6e7.wav,bbcc96e9-1b64-4b44-a3c4-da45f478a6e7.wav,0,test,/home/jupyter/npy/11lab/bbcc96e9-1b64-4b44-a3c4-da45f478a6e7.npy
11lab,11lab,/home/jupyter/Data/11Lab/0adcb979-f8d3-4b76-85fe-3c25d655d87d.wav,0adcb979-f8d3-4b76-85fe-3c25d655d87d.wav,0,test,/home/jupyter/npy/11lab/0adcb979-f8d3-4b76-85fe-3c25d655d87d.npy
11lab,11lab,/home/jupyter/Data/11Lab/f36893e7-22de-4ef1-8340-4f50f28b6499.wav,f36893e7-22de-4ef1-8340-4f50f28b6499.wav,0,test,/home/jupyter/npy/11lab/f36893e7-22de-4ef1-8340-4f50f28b6499.npy
11lab,11lab,/home/jupyter/Data/11Lab/819b46e7-7cd5-4c7f-85fc-169a62db63e1.wav,819b46e7-7cd5-4c7f-85fc-169a62db63e1.wav,0,test,/home/jupyter/npy/11lab/819b46e7-7cd5-4c7f-85fc-169a62db63e1.npy
11lab,11lab,/home/jupyter/Data/11Lab/575586d1-9cf6-4f13-a4fd-bd735008b47e.wav,575586d1-9cf6-4f13-a4fd-bd735008b47e.wav,0,test,/home/jupyter/npy/11lab/575586d1-9cf6-4f13-a4fd-bd735008b47e.npy
11lab,11lab,/home/jupyter/Data/11Lab/a917d73a-3fdb-4473-97fb-04de8e79f807.wav,a917d73a-3fdb-4473-97fb-04de8e79f807.wav,0,test,/home/jupyter/npy/11lab/a917d73a-3fdb-4473-97fb-04de8e79f807.npy
11lab,11lab,/home/jupyter/Data/11Lab/d52c7df0-af0b-45d9-b500-2a8bd9d145ef.wav,d52c7df0-af0b-45d9-b500-2a8bd9d145ef.wav,0,test,/home/jupyter/npy/11lab/d52c7df0-af0b-45d9-b500-2a8bd9d145ef.npy
11lab,11lab,/home/jupyter/Data/11Lab/4ec412f8-7227-42f4-b283-be027c440bbe.wav,4ec412f8-7227-42f4-b283-be027c440bbe.wav,0,test,/home/jupyter/npy/11lab/4ec412f8-7227-42f4-b283-be027c440bbe.npy
11lab,11lab,/home/jupyter/Data/11Lab/2ea1337e-dea9-4d1f-89e2-49b25ec52940.wav,2ea1337e-dea9-4d1f-89e2-49b25ec52940.wav,0,test,/home/jupyter/npy/11lab/2ea1337e-dea9-4d1f-89e2-49b25ec52940.npy
11lab,11lab,/home/jupyter/Data/11Lab/e472d2c1-b2d6-451f-8e8e-9029cde9f301.wav,e472d2c1-b2d6-451f-8e8e-9029cde9f301.wav,0,test,/home/jupyter/npy/11lab/e472d2c1-b2d6-451f-8e8e-9029cde9f301.npy
11lab,11lab,/home/jupyter/Data/11Lab/ff79fa63-8b5b-46cf-8423-28d1cefdc4c7.wav,ff79fa63-8b5b-46cf-8423-28d1cefdc4c7.wav,0,test,/home/jupyter/npy/11lab/ff79fa63-8b5b-46cf-8423-28d1cefdc4c7.npy
11lab,11lab,/home/jupyter/Data/11Lab/69e6819f-5b62-4f0e-82cf-0ad52a11d99f.wav,69e6819f-5b62-4f0e-82cf-0ad52a11d99f.wav,0,test,/home/jupyter/npy/11lab/69e6819f-5b62-4f0e-82cf-0ad52a11d99f.npy
11lab,11lab,/home/jupyter/Data/11Lab/827200a5-700b-489b-83d2-ad6e449e475a.wav,827200a5-700b-489b-83d2-ad6e449e475a.wav,0,test,/home/jupyter/npy/11lab/827200a5-700b-489b-83d2-ad6e449e475a.npy
11lab,11lab,/home/jupyter/Data/11Lab/ff893e37-8816-4098-9aa9-49114396b8fd.wav,ff893e37-8816-4098-9aa9-49114396b8fd.wav,0,test,/home/jupyter/npy/11lab/ff893e37-8816-4098-9aa9-49114396b8fd.npy
11lab,11lab,/home/jupyter/Data/11Lab/d783bddf-976e-4ffa-aecb-dbb94228ee78.wav,d783bddf-976e-4ffa-aecb-dbb94228ee78.wav,0,test,/home/jupyter/npy/11lab/d783bddf-976e-4ffa-aecb-dbb94228ee78.npy
11lab,11lab,/home/jupyter/Data/11Lab/0b7cab84-d381-4fb3-aefc-214570ab2dcf.wav,0b7cab84-d381-4fb3-aefc-214570ab2dcf.wav,0,test,/home/jupyter/npy/11lab/0b7cab84-d381-4fb3-aefc-214570ab2dcf.npy
11lab,11lab,/home/jupyter/Data/11Lab/ec097dbe-5eb0-4aeb-b68e-f4c6c0880b8d.wav,ec097dbe-5eb0-4aeb-b68e-f4c6c0880b8d.wav,0,test,/home/jupyter/npy/11lab/ec097dbe-5eb0-4aeb-b68e-f4c6c0880b8d.npy
11lab,11lab,/home/jupyter/Data/11Lab/2916794e-53d3-475b-8d6b-3157906820ad.wav,2916794e-53d3-475b-8d6b-3157906820ad.wav,0,test,/home/jupyter/npy/11lab/2916794e-53d3-475b-8d6b-3157906820ad.npy
11lab,11lab,/home/jupyter/Data/11Lab/4efa4e57-febe-4b68-b936-617c5bb815ac.wav,4efa4e57-febe-4b68-b936-617c5bb815ac.wav,0,test,/home/jupyter/npy/11lab/4efa4e57-febe-4b68-b936-617c5bb815ac.npy
11lab,11lab,/home/jupyter/Data/11Lab/d0327cf1-0c72-47b8-9e4d-acf02e5c2da1.wav,d0327cf1-0c72-47b8-9e4d-acf02e5c2da1.wav,0,test,/home/jupyter/npy/11lab/d0327cf1-0c72-47b8-9e4d-acf02e5c2da1.npy
11lab,11lab,/home/jupyter/Data/11Lab/b6ea9de8-f837-42b4-9177-1b789a239390.wav,b6ea9de8-f837-42b4-9177-1b789a239390.wav,0,test,/home/jupyter/npy/11lab/b6ea9de8-f837-42b4-9177-1b789a239390.npy
11lab,11lab,/home/jupyter/Data/11Lab/ddea25e6-c1e2-49cf-88da-5ae0e710d0cc.wav,ddea25e6-c1e2-49cf-88da-5ae0e710d0cc.wav,0,test,/home/jupyter/npy/11lab/ddea25e6-c1e2-49cf-88da-5ae0e710d0cc.npy
11lab,11lab,/home/jupyter/Data/11Lab/3ee0abe9-769d-430a-b94f-2acbf9a5587f.wav,3ee0abe9-769d-430a-b94f-2acbf9a5587f.wav,0,test,/home/jupyter/npy/11lab/3ee0abe9-769d-430a-b94f-2acbf9a5587f.npy
11lab,11lab,/home/jupyter/Data/11Lab/cf28e1b0-b8be-41dd-99d0-92b6a6383e34.wav,cf28e1b0-b8be-41dd-99d0-92b6a6383e34.wav,0,test,/home/jupyter/npy/11lab/cf28e1b0-b8be-41dd-99d0-92b6a6383e34.npy
11lab,11lab,/home/jupyter/Data/11Lab/fb35eb79-638d-4646-8b2d-e9db86964686.wav,fb35eb79-638d-4646-8b2d-e9db86964686.wav,0,test,/home/jupyter/npy/11lab/fb35eb79-638d-4646-8b2d-e9db86964686.npy
11lab,11lab,/home/jupyter/Data/11Lab/2db159fa-b4fa-4a97-9137-1a98feb3755e.wav,2db159fa-b4fa-4a97-9137-1a98feb3755e.wav,0,test,/home/jupyter/npy/11lab/2db159fa-b4fa-4a97-9137-1a98feb3755e.npy
11lab,11lab,/home/jupyter/Data/11Lab/6300277b-2df5-4b09-8a8e-09358da403be.wav,6300277b-2df5-4b09-8a8e-09358da403be.wav,0,test,/home/jupyter/npy/11lab/6300277b-2df5-4b09-8a8e-09358da403be.npy
11lab,11lab,/home/jupyter/Data/11Lab/63243623-a0c5-477a-b46d-223b40764476.wav,63243623-a0c5-477a-b46d-223b40764476.wav,0,test,/home/jupyter/npy/11lab/63243623-a0c5-477a-b46d-223b40764476.npy
11lab,11lab,/home/jupyter/Data/11Lab/51236692-ecf1-4f1f-aa2d-9cff8619ebce.wav,51236692-ecf1-4f1f-aa2d-9cff8619ebce.wav,0,test,/home/jupyter/npy/11lab/51236692-ecf1-4f1f-aa2d-9cff8619ebce.npy
11lab,11lab,/home/jupyter/Data/11Lab/2421e3a1-a65f-4a94-bda2-35f1db46430e.wav,2421e3a1-a65f-4a94-bda2-35f1db46430e.wav,0,test,/home/jupyter/npy/11lab/2421e3a1-a65f-4a94-bda2-35f1db46430e.npy
11lab,11lab,/home/jupyter/Data/11Lab/51c0d657-df98-4b53-9295-09d0698c4b40.wav,51c0d657-df98-4b53-9295-09d0698c4b40.wav,0,test,/home/jupyter/npy/11lab/51c0d657-df98-4b53-9295-09d0698c4b40.npy
11lab,11lab,/home/jupyter/Data/11Lab/65877a71-5f69-45ec-a456-c804e8e52a57.wav,65877a71-5f69-45ec-a456-c804e8e52a57.wav,0,test,/home/jupyter/npy/11lab/65877a71-5f69-45ec-a456-c804e8e52a57.npy
11lab,11lab,/home/jupyter/Data/11Lab/cdc0458e-3844-4438-b573-4d71ea4e9b2d.wav,cdc0458e-3844-4438-b573-4d71ea4e9b2d.wav,0,test,/home/jupyter/npy/11lab/cdc0458e-3844-4438-b573-4d71ea4e9b2d.npy
11lab,11lab,/home/jupyter/Data/11Lab/3ec90084-2e5e-4493-837c-d21c6ebdeb98.wav,3ec90084-2e5e-4493-837c-d21c6ebdeb98.wav,0,test,/home/jupyter/npy/11lab/3ec90084-2e5e-4493-837c-d21c6ebdeb98.npy
11lab,11lab,/home/jupyter/Data/11Lab/5f7c2631-7c35-4e91-9c3b-af1d58415442.wav,5f7c2631-7c35-4e91-9c3b-af1d58415442.wav,0,test,/home/jupyter/npy/11lab/5f7c2631-7c35-4e91-9c3b-af1d58415442.npy
11lab,11lab,/home/jupyter/Data/11Lab/054ce415-209c-4018-b2f8-44be75d726a4.wav,054ce415-209c-4018-b2f8-44be75d726a4.wav,0,test,/home/jupyter/npy/11lab/054ce415-209c-4018-b2f8-44be75d726a4.npy
11lab,11lab,/home/jupyter/Data/11Lab/ebe013e7-e269-4f4d-bb3f-4e8f41ffbb3a.wav,ebe013e7-e269-4f4d-bb3f-4e8f41ffbb3a.wav,0,test,/home/jupyter/npy/11lab/ebe013e7-e269-4f4d-bb3f-4e8f41ffbb3a.npy
11lab,11lab,/home/jupyter/Data/11Lab/f88bcfb8-0b1d-4a03-b7fa-eeac5789e0d8.wav,f88bcfb8-0b1d-4a03-b7fa-eeac5789e0d8.wav,0,test,/home/jupyter/npy/11lab/f88bcfb8-0b1d-4a03-b7fa-eeac5789e0d8.npy
11lab,11lab,/home/jupyter/Data/11Lab/ec4b8bdf-79c9-4bdc-9fa6-e5ddf9da9eb8.wav,ec4b8bdf-79c9-4bdc-9fa6-e5ddf9da9eb8.wav,0,test,/home/jupyter/npy/11lab/ec4b8bdf-79c9-4bdc-9fa6-e5ddf9da9eb8.npy
11lab,11lab,/home/jupyter/Data/11Lab/01cffc6b-ef0d-48bc-8fc9-1fed0c2811ec.wav,01cffc6b-ef0d-48bc-8fc9-1fed0c2811ec.wav,0,test,/home/jupyter/npy/11lab/01cffc6b-ef0d-48bc-8fc9-1fed0c2811ec.npy
11lab,11lab,/home/jupyter/Data/11Lab/7b736efe-7ab7-4b61-83fe-84bde1867571.wav,7b736efe-7ab7-4b61-83fe-84bde1867571.wav,0,test,/home/jupyter/npy/11lab/7b736efe-7ab7-4b61-83fe-84bde1867571.npy
11lab,11lab,/home/jupyter/Data/11Lab/db3034a4-cbb7-4290-838c-67198f317d0c.wav,db3034a4-cbb7-4290-838c-67198f317d0c.wav,0,test,/home/jupyter/npy/11lab/db3034a4-cbb7-4290-838c-67198f317d0c.npy
11lab,11lab,/home/jupyter/Data/11Lab/c1527a47-c314-4e08-93a6-5431e164af50.wav,c1527a47-c314-4e08-93a6-5431e164af50.wav,0,test,/home/jupyter/npy/11lab/c1527a47-c314-4e08-93a6-5431e164af50.npy
11lab,11lab,/home/jupyter/Data/11Lab/5cace71e-2026-42c7-a4e9-361fd479af73.wav,5cace71e-2026-42c7-a4e9-361fd479af73.wav,0,test,/home/jupyter/npy/11lab/5cace71e-2026-42c7-a4e9-361fd479af73.npy
11lab,11lab,/home/jupyter/Data/11Lab/1ca80587-18ca-4d8b-836f-171381682017.wav,1ca80587-18ca-4d8b-836f-171381682017.wav,0,test,/home/jupyter/npy/11lab/1ca80587-18ca-4d8b-836f-171381682017.npy
11lab,11lab,/home/jupyter/Data/11Lab/e01b5f87-dec0-406d-b2e7-1209a62126af.wav,e01b5f87-dec0-406d-b2e7-1209a62126af.wav,0,test,/home/jupyter/npy/11lab/e01b5f87-dec0-406d-b2e7-1209a62126af.npy
11lab,11lab,/home/jupyter/Data/11Lab/ad92f01d-09c7-438c-89ed-49545b164ecf.wav,ad92f01d-09c7-438c-89ed-49545b164ecf.wav,0,test,/home/jupyter/npy/11lab/ad92f01d-09c7-438c-89ed-49545b164ecf.npy
11lab,11lab,/home/jupyter/Data/11Lab/428dbc2d-b19a-4e22-a569-7e486fd45539.wav,428dbc2d-b19a-4e22-a569-7e486fd45539.wav,0,test,/home/jupyter/npy/11lab/428dbc2d-b19a-4e22-a569-7e486fd45539.npy
11lab,11lab,/home/jupyter/Data/11Lab/74265e95-6562-43e5-a588-6eb0e8e8077b.wav,74265e95-6562-43e5-a588-6eb0e8e8077b.wav,0,test,/home/jupyter/npy/11lab/74265e95-6562-43e5-a588-6eb0e8e8077b.npy
11lab,11lab,/home/jupyter/Data/11Lab/de34dd15-eff3-4abf-9509-59d465c7e1df.wav,de34dd15-eff3-4abf-9509-59d465c7e1df.wav,0,test,/home/jupyter/npy/11lab/de34dd15-eff3-4abf-9509-59d465c7e1df.npy
11lab,11lab,/home/jupyter/Data/11Lab/b1520c31-45c4-4f0e-9276-73a18acdd161.wav,b1520c31-45c4-4f0e-9276-73a18acdd161.wav,0,test,/home/jupyter/npy/11lab/b1520c31-45c4-4f0e-9276-73a18acdd161.npy
11lab,11lab,/home/jupyter/Data/11Lab/77107a5b-cf8e-43d7-9135-23d10b8777d6.wav,77107a5b-cf8e-43d7-9135-23d10b8777d6.wav,0,test,/home/jupyter/npy/11lab/77107a5b-cf8e-43d7-9135-23d10b8777d6.npy
11lab,11lab,/home/jupyter/Data/11Lab/4c915a2f-9505-4c67-9350-f625c766f614.wav,4c915a2f-9505-4c67-9350-f625c766f614.wav,0,test,/home/jupyter/npy/11lab/4c915a2f-9505-4c67-9350-f625c766f614.npy
11lab,11lab,/home/jupyter/Data/11Lab/919b6fda-b812-498f-a4dd-885ce870b1c9.wav,919b6fda-b812-498f-a4dd-885ce870b1c9.wav,0,test,/home/jupyter/npy/11lab/919b6fda-b812-498f-a4dd-885ce870b1c9.npy
11lab,11lab,/home/jupyter/Data/11Lab/3e757ae8-8d1e-4d6e-8854-9bc5a2caf00b.wav,3e757ae8-8d1e-4d6e-8854-9bc5a2caf00b.wav,0,test,/home/jupyter/npy/11lab/3e757ae8-8d1e-4d6e-8854-9bc5a2caf00b.npy
11lab,11lab,/home/jupyter/Data/11Lab/128e2601-da55-4701-b2e1-8a87d23846d4.wav,128e2601-da55-4701-b2e1-8a87d23846d4.wav,0,test,/home/jupyter/npy/11lab/128e2601-da55-4701-b2e1-8a87d23846d4.npy
11lab,11lab,/home/jupyter/Data/11Lab/0faca662-c74a-4e2b-9edc-4243be4c637c.wav,0faca662-c74a-4e2b-9edc-4243be4c637c.wav,0,test,/home/jupyter/npy/11lab/0faca662-c74a-4e2b-9edc-4243be4c637c.npy
11lab,11lab,/home/jupyter/Data/11Lab/aa71c9a0-1bb8-4bdf-86a5-f7fba06a8e5c.wav,aa71c9a0-1bb8-4bdf-86a5-f7fba06a8e5c.wav,0,test,/home/jupyter/npy/11lab/aa71c9a0-1bb8-4bdf-86a5-f7fba06a8e5c.npy
11lab,11lab,/home/jupyter/Data/11Lab/b072d51c-1062-481b-ac9a-6c99d5713469.wav,b072d51c-1062-481b-ac9a-6c99d5713469.wav,0,test,/home/jupyter/npy/11lab/b072d51c-1062-481b-ac9a-6c99d5713469.npy
11lab,11lab,/home/jupyter/Data/11Lab/fdd6a212-5628-4b3a-8c5e-40a4eaa46565.wav,fdd6a212-5628-4b3a-8c5e-40a4eaa46565.wav,0,test,/home/jupyter/npy/11lab/fdd6a212-5628-4b3a-8c5e-40a4eaa46565.npy
11lab,11lab,/home/jupyter/Data/11Lab/4156c809-144b-4784-8a9f-570e60753e7c.wav,4156c809-144b-4784-8a9f-570e60753e7c.wav,0,test,/home/jupyter/npy/11lab/4156c809-144b-4784-8a9f-570e60753e7c.npy
11lab,11lab,/home/jupyter/Data/11Lab/5a88558d-ed63-4d6a-9482-745b6d15abb5.wav,5a88558d-ed63-4d6a-9482-745b6d15abb5.wav,0,test,/home/jupyter/npy/11lab/5a88558d-ed63-4d6a-9482-745b6d15abb5.npy
11lab,11lab,/home/jupyter/Data/11Lab/16ed6377-967c-4120-ae1d-7b3e69c0caf6.wav,16ed6377-967c-4120-ae1d-7b3e69c0caf6.wav,0,test,/home/jupyter/npy/11lab/16ed6377-967c-4120-ae1d-7b3e69c0caf6.npy
11lab,11lab,/home/jupyter/Data/11Lab/0d70da67-bbc6-45a0-ad45-9ffb7dc2abd4.wav,0d70da67-bbc6-45a0-ad45-9ffb7dc2abd4.wav,0,test,/home/jupyter/npy/11lab/0d70da67-bbc6-45a0-ad45-9ffb7dc2abd4.npy
11lab,11lab,/home/jupyter/Data/11Lab/448e2286-d00a-4dfe-9797-44a5880d7bc9.wav,448e2286-d00a-4dfe-9797-44a5880d7bc9.wav,0,test,/home/jupyter/npy/11lab/448e2286-d00a-4dfe-9797-44a5880d7bc9.npy
11lab,11lab,/home/jupyter/Data/11Lab/2837bb1b-c268-4193-9b5a-a8f1eaea1976.wav,2837bb1b-c268-4193-9b5a-a8f1eaea1976.wav,0,test,/home/jupyter/npy/11lab/2837bb1b-c268-4193-9b5a-a8f1eaea1976.npy
11lab,11lab,/home/jupyter/Data/11Lab/7cbc6701-c064-43aa-8b47-767b4fe9a373.wav,7cbc6701-c064-43aa-8b47-767b4fe9a373.wav,0,test,/home/jupyter/npy/11lab/7cbc6701-c064-43aa-8b47-767b4fe9a373.npy
11lab,11lab,/home/jupyter/Data/11Lab/d17c5ed8-f173-4e9c-9a53-574d3f3a02b7.wav,d17c5ed8-f173-4e9c-9a53-574d3f3a02b7.wav,0,test,/home/jupyter/npy/11lab/d17c5ed8-f173-4e9c-9a53-574d3f3a02b7.npy
11lab,11lab,/home/jupyter/Data/11Lab/89d80419-a691-409e-97e0-25404c33f47c.wav,89d80419-a691-409e-97e0-25404c33f47c.wav,0,test,/home/jupyter/npy/11lab/89d80419-a691-409e-97e0-25404c33f47c.npy
11lab,11lab,/home/jupyter/Data/11Lab/1ac0045d-8c23-4aa5-8cc6-584cdc0cced6.wav,1ac0045d-8c23-4aa5-8cc6-584cdc0cced6.wav,0,test,/home/jupyter/npy/11lab/1ac0045d-8c23-4aa5-8cc6-584cdc0cced6.npy
11lab,11lab,/home/jupyter/Data/11Lab/ab99c333-5814-4576-a653-430c02263331.wav,ab99c333-5814-4576-a653-430c02263331.wav,0,test,/home/jupyter/npy/11lab/ab99c333-5814-4576-a653-430c02263331.npy
11lab,11lab,/home/jupyter/Data/11Lab/da4e08b7-95da-45dc-8331-4d1c97c8fc97.wav,da4e08b7-95da-45dc-8331-4d1c97c8fc97.wav,0,test,/home/jupyter/npy/11lab/da4e08b7-95da-45dc-8331-4d1c97c8fc97.npy
11lab,11lab,/home/jupyter/Data/11Lab/b2a7e0fc-11f6-4591-8f43-12a7edd4af94.wav,b2a7e0fc-11f6-4591-8f43-12a7edd4af94.wav,0,test,/home/jupyter/npy/11lab/b2a7e0fc-11f6-4591-8f43-12a7edd4af94.npy
11lab,11lab,/home/jupyter/Data/11Lab/408199e3-b791-4594-b478-f4c345ec0f7d.wav,408199e3-b791-4594-b478-f4c345ec0f7d.wav,0,test,/home/jupyter/npy/11lab/408199e3-b791-4594-b478-f4c345ec0f7d.npy
11lab,11lab,/home/jupyter/Data/11Lab/55254932-b9f5-4759-8330-983e2e2a0781.wav,55254932-b9f5-4759-8330-983e2e2a0781.wav,0,test,/home/jupyter/npy/11lab/55254932-b9f5-4759-8330-983e2e2a0781.npy
11lab,11lab,/home/jupyter/Data/11Lab/3cffdc45-0e0f-403c-8499-af512ee7f263.wav,3cffdc45-0e0f-403c-8499-af512ee7f263.wav,0,test,/home/jupyter/npy/11lab/3cffdc45-0e0f-403c-8499-af512ee7f263.npy
11lab,11lab,/home/jupyter/Data/11Lab/cd850d31-3d2b-485d-b9ea-857849d2b81e.wav,cd850d31-3d2b-485d-b9ea-857849d2b81e.wav,0,test,/home/jupyter/npy/11lab/cd850d31-3d2b-485d-b9ea-857849d2b81e.npy
11lab,11lab,/home/jupyter/Data/11Lab/0c84d596-5224-4300-9c17-666208277ff3.wav,0c84d596-5224-4300-9c17-666208277ff3.wav,0,test,/home/jupyter/npy/11lab/0c84d596-5224-4300-9c17-666208277ff3.npy
11lab,11lab,/home/jupyter/Data/11Lab/7e37b89a-4778-4e95-81cc-71eb5930fb6a.wav,7e37b89a-4778-4e95-81cc-71eb5930fb6a.wav,0,test,/home/jupyter/npy/11lab/7e37b89a-4778-4e95-81cc-71eb5930fb6a.npy
11lab,11lab,/home/jupyter/Data/11Lab/426e9ac3-9941-4c4d-9037-9e286892f7f8.wav,426e9ac3-9941-4c4d-9037-9e286892f7f8.wav,0,test,/home/jupyter/npy/11lab/426e9ac3-9941-4c4d-9037-9e286892f7f8.npy
11lab,11lab,/home/jupyter/Data/11Lab/c36b2da1-dfa8-4cd4-a1b1-1183574d11a8.wav,c36b2da1-dfa8-4cd4-a1b1-1183574d11a8.wav,0,test,/home/jupyter/npy/11lab/c36b2da1-dfa8-4cd4-a1b1-1183574d11a8.npy
11lab,11lab,/home/jupyter/Data/11Lab/ecc17aac-909e-4149-a12c-bb469851233d.wav,ecc17aac-909e-4149-a12c-bb469851233d.wav,0,test,/home/jupyter/npy/11lab/ecc17aac-909e-4149-a12c-bb469851233d.npy
11lab,11lab,/home/jupyter/Data/11Lab/764cb615-aa81-4bae-8325-e1bd0ed68483.wav,764cb615-aa81-4bae-8325-e1bd0ed68483.wav,0,test,/home/jupyter/npy/11lab/764cb615-aa81-4bae-8325-e1bd0ed68483.npy
11lab,11lab,/home/jupyter/Data/11Lab/0abbe879-b5be-4071-9eb3-9c702a8ab6f7.wav,0abbe879-b5be-4071-9eb3-9c702a8ab6f7.wav,0,test,/home/jupyter/npy/11lab/0abbe879-b5be-4071-9eb3-9c702a8ab6f7.npy
11lab,11lab,/home/jupyter/Data/11Lab/cd73af4c-33fe-477f-8e98-86c7dcd47fa6.wav,cd73af4c-33fe-477f-8e98-86c7dcd47fa6.wav,0,test,/home/jupyter/npy/11lab/cd73af4c-33fe-477f-8e98-86c7dcd47fa6.npy
11lab,11lab,/home/jupyter/Data/11Lab/81fc37b8-5e59-495c-9205-44601f151f3c.wav,81fc37b8-5e59-495c-9205-44601f151f3c.wav,0,test,/home/jupyter/npy/11lab/81fc37b8-5e59-495c-9205-44601f151f3c.npy
11lab,11lab,/home/jupyter/Data/11Lab/96f857e1-3ddd-4c5d-bd2d-0cc54da196f7.wav,96f857e1-3ddd-4c5d-bd2d-0cc54da196f7.wav,0,test,/home/jupyter/npy/11lab/96f857e1-3ddd-4c5d-bd2d-0cc54da196f7.npy
11lab,11lab,/home/jupyter/Data/11Lab/37f7c2db-4151-43cc-a688-53243ce6287a.wav,37f7c2db-4151-43cc-a688-53243ce6287a.wav,0,test,/home/jupyter/npy/11lab/37f7c2db-4151-43cc-a688-53243ce6287a.npy
11lab,11lab,/home/jupyter/Data/11Lab/ed4623e4-56c3-4c26-8326-5905d4c9f506.wav,ed4623e4-56c3-4c26-8326-5905d4c9f506.wav,0,test,/home/jupyter/npy/11lab/ed4623e4-56c3-4c26-8326-5905d4c9f506.npy
11lab,11lab,/home/jupyter/Data/11Lab/f231862a-0ae4-48bd-bee0-bd36fe5b8162.wav,f231862a-0ae4-48bd-bee0-bd36fe5b8162.wav,0,test,/home/jupyter/npy/11lab/f231862a-0ae4-48bd-bee0-bd36fe5b8162.npy
11lab,11lab,/home/jupyter/Data/11Lab/0067402d-4595-4334-b1c4-1225aa919863.wav,0067402d-4595-4334-b1c4-1225aa919863.wav,0,test,/home/jupyter/npy/11lab/0067402d-4595-4334-b1c4-1225aa919863.npy
